pixel_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,CTOF
6501,0,0,0,0,1,2,7,4,11,6,9,4,12,5,5,8,3,5,2,0,0,0,0,0,1,1,2,1,2,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6502,0,0,0,0,0,1,8,7,6,10,8,9,9,10,11,3,4,6,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6503,0,0,0,0,0,0,0,1,4,5,3,9,10,7,5,8,5,5,3,3,3,0,0,0,0,1,1,1,0,1,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6504,0,0,0,0,0,0,0,0,0,4,3,11,8,7,12,6,7,7,5,4,6,0,0,0,0,1,1,1,2,1,1,0,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6505,0,0,0,0,0,0,0,0,0,1,4,5,4,6,6,12,1,4,5,4,5,1,3,3,0,1,3,1,5,1,0,4,7,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6506,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,6,5,10,5,11,8,3,2,2,1,0,2,0,0,1,0,1,2,5,1,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6507,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,5,13,6,10,6,8,5,5,2,4,1,1,1,1,0,0,0,1,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,3,4,9,9,11,7,14,4,7,4,2,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,6,9,4,8,6,7,4,6,2,0,0,0,0,0,0,0,1,4,0,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,5,8,9,5,8,13,4,7,4,5,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,6,6,8,4,7,10,6,10,4,5,3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,12,3,8,9,3,11,6,7,3,4,1,2,1,1,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,6,4,7,4,2,3,6,2,2,0,1,1,3,5,6,4,6,5,1,4,4,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,23
6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,1,0,0,0,0,1,0,2,1,6,7,7,7,14,11,7,11,6,5,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,23
6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,7,4,12,18,5,8,12,9,9,9,5,2,2,0,0,0,0,0,0,0,0,0,0,23
6516,0,0,0,0,0,0,1,0,0,0,1,2,6,2,7,6,5,6,6,6,6,3,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6517,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,6,13,4,9,6,2,6,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,3,2,2,1,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6518,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,8,8,9,3,7,9,9,4,5,4,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,2,1,2,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15
6519,0,0,0,0,0,0,0,0,0,0,1,1,3,2,9,9,5,6,9,11,9,8,11,5,2,1,2,3,1,1,0,1,0,0,1,0,0,2,2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,7,1,6,1,4,5,6,4,6,2,1,3,2,4,1,2,2,2,2,0,2,3,4,4,1,6,3,1,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6521,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,1,0,3,1,4,2,3,2,1,3,3,3,4,0,3,1,1,0,1,3,3,7,3,0,2,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,6,9,5,4,9,6,5,6,4,5,1,0,0,1,1,1,1,1,2,1,2,1,0,1,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,7,6,8,11,9,7,6,6,6,6,4,3,3,0,1,4,3,0,3,1,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,4,1,4,5,8,10,3,5,10,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,5,11,10,10,12,7,9,13,4,9,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,7,5,11,14,9,8,4,15,4,6,5,4,0,2,0,1,1,0,0,0,0,0,0,24
6527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,2,6,13,3,13,12,13,10,7,8,6,5,3,1,2,1,1,1,0,0,0,0,24
6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3,5,3,5,9,7,9,5,6,11,7,5,1,5,2,2,1,0,0,24
6529,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,3,3,3,14,8,13,9,9,4,5,2,4,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
6530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,4,9,7,5,11,6,5,4,1,3,0,1,1,0,1,0,1,2,1,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11
6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,5,6,2,7,4,3,2,3,4,6,3,0,0,1,0,3,1,2,0,2,1,1,2,1,2,1,1,4,0,1,1,0,0,0,0,0,0,0,0,11
6532,0,0,1,0,3,1,3,2,2,4,2,4,6,6,2,2,2,2,1,6,1,0,0,1,0,3,1,1,3,0,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6533,0,0,2,3,3,4,1,5,5,6,1,2,10,6,7,1,3,3,2,1,3,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6534,0,0,0,0,0,0,2,3,9,3,3,5,5,5,5,2,2,0,1,1,0,2,2,0,0,1,0,1,1,1,1,4,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6535,0,0,0,0,0,1,2,0,0,2,1,3,0,3,4,2,1,1,0,1,2,0,2,2,0,0,3,1,2,2,5,0,0,2,2,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,4,0,6,6,2,2,4,6,3,2,0,1,1,25
6537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,4,6,6,8,5,5,4,6,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,7,6,7,8,11,4,6,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,17,16,8,12,8,11,10,9,5,9,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,3,1,2,4,2,0,3,3,4,4,4,5,8,1,4,7,8,3,7,0,4,4,2,4,1,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,5,4,7,8,4,1,8,10,5,3,3,1,1,1,4,2,2,3,5,4,3,1,4,1,2,3,1,3,7,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
6542,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,12,13,15,18,10,9,9,9,7,4,1,1,0,0,0,0,0,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,8,2,12,12,5,7,6,2,4,4,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6544,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,22,13,8,13,9,9,5,7,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6545,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,9,7,9,11,9,12,9,10,8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,4,1,2,2,1,0,0,1,0,2,0,2,0,3,0,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,3,8,3,7,3,4,7,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3,1,2,2,1,1,2,1,2,1,0,2,0,0,0,38
6549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,2,2,3,2,1,1,1,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,3,4,1,2,4,2,6,2,3,6,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,4,5,0,4,3,0,3,2,6,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24
6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,3,8,11,4,8,12,6,4,0,4,0,0,0,0,0,12
6553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,2,0,2,2,1,2,2,0,1,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,35
6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,0,3,1,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,3,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,2,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1,1,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,3,1,1,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,4,1,3,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6563,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,1,0,1,2,0,1,0,0,1,0,0,0,2,0,3,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,4,0,2,0,0,2,1,2,1,3,3,0,3,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34
6565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,4,1,0,4,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,34
6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,0,2,1,2,0,1,0,0,2,1,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,34
6567,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,35
6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,4,2,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,35
6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,2,1,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,4,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,3,3,2,3,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39
6572,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,2,2,2,1,0,3,0,2,0,2,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39
6573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,2,1,1,0,2,3,4,2,1,2,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,39
6574,0,0,0,1,1,1,1,0,3,1,1,0,3,3,1,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
6575,0,0,0,0,0,0,1,0,1,2,0,1,0,2,1,1,1,0,1,0,0,1,2,1,1,1,0,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40
6576,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,2,0,1,0,0,0,1,2,5,4,3,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6577,2,0,1,0,0,0,0,0,0,1,1,2,3,5,4,6,0,3,4,6,4,2,2,2,3,1,6,7,11,5,3,4,8,4,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6578,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,3,1,2,2,2,3,1,1,0,2,0,2,1,4,3,2,6,9,3,4,1,3,5,4,3,3,10,8,9,11,4,12,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,8
6579,0,0,0,0,2,1,1,1,1,0,0,0,1,2,3,5,4,4,4,7,7,5,8,4,2,5,4,5,8,8,12,12,7,4,6,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6580,1,0,2,1,6,3,7,8,7,8,6,6,7,8,7,13,6,8,5,7,5,3,3,2,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6581,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,2,0,2,1,0,0,2,3,4,3,4,10,8,6,10,3,0,10,8,13,19,9,7,3,4,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
6582,1,0,0,1,0,0,0,0,1,1,2,2,0,2,4,5,6,9,9,10,6,9,8,9,8,5,9,12,6,7,2,6,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,2,3,4,6,11,18,6,8,9,6,9,6,18,11,9,4,7,3,1,1,0,0,0,0,0,0,0,0,6
6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,1,1,3,1,2,0,3,2,1,3,7,8,6,13,9,10,8,12,12,12,12,8,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,4,4,0,5,1,10,6,8,9,8,11,8,12,21,10,16,5,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6586,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,13,12,11,10,13,9,15,20,10,10,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6587,0,0,0,0,0,0,0,0,0,0,0,2,21,24,28,27,26,11,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,49,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,55,37,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,46,23,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,49,42,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
6592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,45,31,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6593,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,6,6,9,10,5,11,8,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17
6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,2,4,1,6,3,6,3,5,2,2,3,13
6595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,13,13,11,12,13,6,10,7,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,3,3,2,1,2,0,2,1,13
6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,1,2,1,4,3,3,3,8,0,1,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
